,Timestamp,Latitude,Longitude,Elevation,shoe_size,key
39,2019-04-02 23:53:16.729000+00:00,37.2432594694,127.0797731362,83.3583506669,265,12
40,2019-04-02 23:53:20.725000+00:00,37.2432249139,127.0800465672,83.2953005254,265,12
41,2019-04-02 23:53:25.738000+00:00,37.2432746358,127.0803470919,83.532984656,265,12
42,2019-04-02 23:53:27.728000+00:00,37.2433461217,127.0804652148,84.2874661188,265,12
43,2019-04-02 23:53:29.735000+00:00,37.2434208385,127.0805880499,85.0398104537,265,12
44,2019-04-02 23:53:31.732000+00:00,37.2434472884,127.080697936,86.1335017981,265,12
45,2019-04-02 23:53:34.740000+00:00,37.2434019166,127.0808106362,88.7873466634,265,12
46,2019-04-02 23:53:36.731000+00:00,37.2433110328,127.0808417427,90.8301750266,265,12
47,2019-04-02 23:53:38.727000+00:00,37.243173714,127.0808404083,92.4921029738,265,12
48,2019-04-02 23:53:40.732000+00:00,37.2430155968,127.0808083497,93.1507161724,265,12
49,2019-04-02 23:53:42.725000+00:00,37.2428824811,127.0807603611,93.201983306,265,12
50,2019-04-02 23:53:44.725000+00:00,37.2427861243,127.080723166,93.2680362557,265,12
51,2019-04-02 23:53:48.728000+00:00,37.2426976286,127.0806876274,93.4390705983,265,12
52,2019-04-02 23:53:56.732000+00:00,37.2427795375,127.0806191988,94.0763934167,265,12
53,2019-04-02 23:54:26.736000+00:00,37.242656972,127.080642206,105.1431187545,265,12
54,2019-04-02 23:54:29.730000+00:00,37.2425404735,127.0806892048,107.3223610533,265,12
55,2019-04-02 23:54:31.726000+00:00,37.242470035,127.0807678679,108.177293247,265,12
56,2019-04-02 23:54:33.734000+00:00,37.2424029481,127.0809117099,108.9267421216,265,12
57,2019-04-02 23:54:35.733000+00:00,37.2423553228,127.0811156424,108.8673919688,265,12
58,2019-04-02 23:54:36.733000+00:00,37.2423394898,127.0812329139,108.7697391342,265,12
59,2019-04-02 23:54:37.734000+00:00,37.2423289526,127.0813559211,108.7725137468,265,12
60,2019-04-02 23:54:38.735000+00:00,37.2423243465,127.0814788013,108.9876100448,265,12
61,2019-04-02 23:54:39.732000+00:00,37.2423245007,127.0815972333,109.4058870485,265,12
62,2019-04-02 23:54:41.733000+00:00,37.2423320466,127.0818036678,110.4083582458,265,12
63,2019-04-02 23:54:43.736000+00:00,37.2423281708,127.0819685427,111.5710012333,265,12
64,2019-04-02 23:54:45.729000+00:00,37.2422951561,127.0820760269,112.5735974934,265,12
65,2019-04-02 23:54:48.744000+00:00,37.2421753644,127.0821479911,114.0371000825,265,12
66,2019-04-02 23:54:50.724000+00:00,37.2420698206,127.0821671,114.5441118221,265,12
67,2019-04-02 23:54:52.723000+00:00,37.2419686657,127.0821683408,115.2487250343,265,12
68,2019-04-02 23:54:54.728000+00:00,37.2418619432,127.082152538,115.5747541121,265,12
69,2019-04-02 23:54:56.731000+00:00,37.2417367937,127.0821319806,115.6583971873,265,12
70,2019-04-02 23:54:58.728000+00:00,37.2415941414,127.0821156206,115.6123981495,265,12
71,2019-04-02 23:55:00.727000+00:00,37.2414321373,127.082099286,115.4762544006,265,12
72,2019-04-02 23:55:02.736000+00:00,37.2412569357,127.0820845531,115.0577888049,265,12
73,2019-04-02 23:55:04.732000+00:00,37.2410813671,127.0820681942,114.1244017675,265,12
74,2019-04-02 23:55:06.741000+00:00,37.2409286092,127.0820546016,113.4184100983,265,12
75,2019-04-02 23:55:09.739000+00:00,37.2408166382,127.0820429952,113.3110791015,265,12
76,2019-04-02 23:55:30.718000+00:00,37.2407218406,127.0820370514,110.9566919159,265,12
77,2019-04-02 23:55:37.735000+00:00,37.2406278004,127.0820331325,109.8769166238,265,12
78,2019-04-02 23:55:46.728000+00:00,37.2405293404,127.0820259116,108.6972341798,265,12
79,2019-04-02 23:55:52.730000+00:00,37.2404323167,127.0820197613,108.0249973451,265,12
80,2019-04-02 23:55:58.727000+00:00,37.2403410093,127.0820280258,107.4291663941,265,12
81,2019-04-02 23:56:03.726000+00:00,37.2402478374,127.0820581195,106.9799409945,265,12
82,2019-04-02 23:56:10.730000+00:00,37.2401679219,127.0821384915,106.4112936855,265,12
83,2019-04-02 23:56:16.729000+00:00,37.2401060689,127.0822356948,105.9828553714,265,12
84,2019-04-02 23:56:24.736000+00:00,37.2400586193,127.0823371337,105.5131751806,265,12
85,2019-04-02 23:56:32.731000+00:00,37.2400295517,127.0824453949,105.1302657379,265,12
86,2019-04-02 23:56:40.741000+00:00,37.2399956222,127.082554845,104.8051639091,265,12
87,2019-04-02 23:56:48.726000+00:00,37.2399468603,127.0826625634,104.5278522112,265,12
88,2019-04-02 23:56:56.725000+00:00,37.2399192855,127.0827899905,104.3323085648,265,12
89,2019-04-02 23:57:01.739000+00:00,37.2398899294,127.0829062322,104.2749694768,265,12
90,2019-04-02 23:57:08.745000+00:00,37.2398318035,127.0830007853,104.2446570465,265,12
91,2019-04-03 02:16:59.672000+00:00,37.2398063746,127.083172152,104.0408285632,265,12
92,2019-04-03 02:17:13.727000+00:00,37.2398915283,127.0829528571,109.4198834695,265,12
93,2019-04-03 02:17:30.738000+00:00,37.2399832266,127.0829244963,112.279561382,265,12
94,2019-04-03 02:17:38.766000+00:00,37.2400216414,127.0828061365,112.3895176827,265,12
95,2019-04-03 02:17:43.725000+00:00,37.2400308452,127.0826926799,112.286845569,265,12
96,2019-04-03 02:17:48.730000+00:00,37.2400155216,127.0825750538,112.1592317337,265,12
97,2019-04-03 02:17:53.739000+00:00,37.2400016572,127.0824580823,112.0336615534,265,12
98,2019-04-03 02:18:00.731000+00:00,37.2400301739,127.082339102,111.8319431046,265,12
99,2019-04-03 02:18:07.725000+00:00,37.2400931844,127.0822573785,111.5028811296,265,12
100,2019-04-03 02:18:13.783000+00:00,37.2401808493,127.0822057891,111.1204603435,265,12
101,2019-04-03 02:18:21.747000+00:00,37.2402296965,127.082103499,110.5790951376,265,12
102,2019-04-03 02:18:27.780000+00:00,37.2403292721,127.0820764982,110.2385789623,265,12
103,2019-04-03 02:18:34.762000+00:00,37.2404176852,127.0820311636,109.9175984539,265,12
104,2019-04-03 02:18:41.758000+00:00,37.2404261302,127.0819123039,109.6320359898,265,12
105,2019-04-03 02:18:48.751000+00:00,37.2404676393,127.0818052929,109.3637127217,265,12
106,2019-04-03 02:18:55.756000+00:00,37.2405438191,127.0817217255,109.145225606,265,12
107,2019-04-03 02:19:01.811000+00:00,37.2406060141,127.0816372967,108.9919096399,265,12
108,2019-04-03 02:19:07.720000+00:00,37.2406754402,127.0815460203,108.892691247,265,12
109,2019-04-03 02:19:14.715000+00:00,37.2407434162,127.0814609693,108.7808405405,265,12
110,2019-04-03 02:19:26.712000+00:00,37.2408135521,127.0813824127,108.4964788228,265,12
111,2019-04-03 02:19:32.727000+00:00,37.2409149482,127.0813544933,108.3020172029,265,12
112,2019-04-03 02:19:38.730000+00:00,37.2410035544,127.0813028804,108.0600179043,265,12
113,2019-04-03 02:19:45.714000+00:00,37.2410341847,127.0811865547,107.7590461401,265,12
114,2019-04-03 02:19:53.707000+00:00,37.2410357344,127.0810587681,107.3935002788,265,12
115,2019-04-03 02:20:01.733000+00:00,37.2410726498,127.0809419571,107.0316111662,265,12
116,2019-04-03 02:20:08.725000+00:00,37.2411636519,127.0809083665,106.7417271873,265,12
117,2019-04-03 02:20:16.719000+00:00,37.2412616702,127.080919961,106.4762190157,265,12
118,2019-04-03 02:20:23.715000+00:00,37.2413601298,127.0809147505,106.2817190293,265,12
119,2019-04-03 02:20:31.723000+00:00,37.2414073779,127.0808050094,106.088323803,265,12
120,2019-04-03 02:20:38.715000+00:00,37.2414416247,127.0806983275,105.9350087017,265,12
121,2019-04-03 02:20:45.704000+00:00,37.241474715,127.0805874819,105.7923155255,265,12
122,2019-04-03 02:20:53.713000+00:00,37.241508412,127.0804742259,105.6413251716,265,12
123,2019-04-03 02:21:01.713000+00:00,37.2415513412,127.0803716335,105.4938949729,265,12
124,2019-04-03 02:21:09.708000+00:00,37.2415741154,127.0802524107,105.3476437414,265,12
125,2019-04-03 02:21:17.719000+00:00,37.2416060012,127.0801412825,105.1872113941,265,12
126,2019-04-03 02:21:33.716000+00:00,37.2416841455,127.0800838155,104.9346341224,265,12
127,2019-04-03 02:25:56.687000+00:00,37.2421257396,127.0805636122,104.3453658939,265,12
128,2019-04-03 02:26:26.701000+00:00,37.2419466213,127.080575019,104.1755720181,265,12
129,2019-04-03 02:26:36.694000+00:00,37.2420304789,127.0805267403,105.1483638832,265,12
130,2019-04-03 02:26:58.700000+00:00,37.2421206475,127.0804986799,111.7434922654,265,12
131,2019-04-03 02:28:42.709000+00:00,37.2420439245,127.0804319111,111.0712776401,265,12
132,2019-04-03 02:29:41.680000+00:00,37.2420732701,127.0805406716,111.7346279113,265,12
133,2019-04-03 02:30:09.700000+00:00,37.242135385,127.0804518931,112.1882977785,265,12
134,2019-04-03 02:30:21.686000+00:00,37.2421797671,127.0803516519,112.5444234165,265,12
135,2019-04-03 02:31:56.672000+00:00,37.2421468626,127.0802386837,113.7566274271,265,12
136,2019-04-03 02:32:09.708000+00:00,37.2421538783,127.0801230379,113.6516662688,265,12
137,2019-04-03 02:33:05.694000+00:00,37.2421765517,127.080234306,112.9642418202,265,12
138,2019-04-03 02:33:45.704000+00:00,37.2421120228,127.0803151045,112.1054933179,265,12
139,2019-04-03 02:33:51.706000+00:00,37.2420760597,127.0804262629,111.9525970087,265,12
140,2019-04-03 02:35:07.707000+00:00,37.2421636363,127.0803896826,111.3559888656,265,12
141,2019-04-03 02:37:12.680000+00:00,37.241306183,127.079894287,111.9162718727,265,12
142,2019-04-03 02:37:33.725000+00:00,37.2414862653,127.0798647097,112.3333369211,265,12
143,2019-04-03 02:37:37.711000+00:00,37.2415798774,127.0798228374,112.6099892771,265,12
144,2019-04-03 02:37:47.708000+00:00,37.2416341604,127.0797242181,113.1465877343,265,12
145,2019-04-03 02:37:56.728000+00:00,37.2416263801,127.0796046706,113.4929446982,265,12
146,2019-04-03 02:38:07.744000+00:00,37.2416644439,127.0794969874,113.7555505346,265,12
147,2019-04-03 02:38:18.716000+00:00,37.2417050712,127.0793960293,113.9452294963,265,12
148,2019-04-03 02:38:32.711000+00:00,37.2417911973,127.0793481346,114.1871680101,265,12
149,2019-04-03 02:38:40.710000+00:00,37.2418697456,127.0792767922,114.4935266587,265,12
150,2019-04-03 02:38:49.720000+00:00,37.24194344,127.0791975344,114.8570893813,265,12
151,2019-04-03 02:38:58.716000+00:00,37.2420321864,127.0791428021,115.2561164289,265,12
152,2019-04-03 02:39:06.724000+00:00,37.2421145148,127.0790729065,115.6737236092,265,12
153,2019-04-03 02:39:17.717000+00:00,37.2421662232,127.078971792,116.3564099292,265,12
154,2019-04-03 02:39:26.738000+00:00,37.2422082633,127.0788714671,116.8821548519,265,12
155,2019-04-03 02:39:35.718000+00:00,37.2422715346,127.0787837401,117.3573449115,265,12
156,2019-04-03 02:39:42.717000+00:00,37.2423264495,127.0786924973,117.7217243512,265,12
157,2019-04-03 02:39:50.715000+00:00,37.2423821175,127.0785921457,118.101817223,265,12
158,2019-04-03 02:39:59.720000+00:00,37.2424388192,127.0785000387,118.4784838843,265,12
159,2019-04-03 02:40:06.714000+00:00,37.2424925714,127.0784075432,118.7442549407,265,12
160,2019-04-03 02:40:18.720000+00:00,37.242546358,127.0783084252,119.1036950368,265,12
161,2019-04-03 02:40:26.716000+00:00,37.2425826323,127.0781847361,119.283357745,265,12
162,2019-04-03 02:40:33.727000+00:00,37.2426095679,127.0780626766,119.4243572216,265,12
163,2019-04-03 02:40:41.720000+00:00,37.2426361987,127.0779463493,119.5443991741,265,12
164,2019-04-03 02:40:49.725000+00:00,37.242674606,127.0778352065,119.6072411197,265,12
165,2019-04-03 02:40:57.712000+00:00,37.2426925976,127.0777219478,119.6377528991,265,12
166,2019-04-03 02:41:08.718000+00:00,37.2427262753,127.0776159564,119.6593475374,265,12
167,2019-04-03 02:41:13.716000+00:00,37.2427917615,127.0775381769,119.643315804,265,12
168,2019-04-03 02:41:19.726000+00:00,37.2428663656,127.0774602684,119.6069349123,265,12
169,2019-04-03 02:41:26.721000+00:00,37.2429233264,127.0773670479,119.5574052824,265,12
170,2019-04-03 02:41:34.722000+00:00,37.2429808679,127.0772677415,119.4732536161,265,12
171,2019-04-03 02:41:43.721000+00:00,37.2430579902,127.0771847924,119.3856273241,265,12
172,2019-04-03 02:41:49.715000+00:00,37.2431491701,127.0771367115,119.3577574749,265,12
173,2019-04-03 02:41:56.727000+00:00,37.2432424601,127.077126249,119.322714485,265,12
174,2019-04-03 02:42:03.733000+00:00,37.2433355079,127.0771418257,119.2616488001,265,12
175,2019-04-03 02:42:09.719000+00:00,37.2434363528,127.0771238418,119.1980990713,265,12
176,2019-04-03 02:42:32.726000+00:00,37.2435319646,127.0771432801,118.8510376944,265,12
177,2019-04-03 02:42:37.722000+00:00,37.2436271103,127.0771307969,118.7288545779,265,12
178,2019-04-03 02:42:43.722000+00:00,37.2437293394,127.0771079946,118.5520966673,265,12
179,2019-04-03 02:42:49.719000+00:00,37.2438268089,127.0770644362,118.3854422513,265,12
180,2019-04-03 02:42:58.724000+00:00,37.2439144551,127.0770301711,118.1552821302,265,12
181,2019-04-03 02:43:05.720000+00:00,37.2440153308,127.0770006292,117.9891521231,265,12
182,2019-04-03 02:43:13.736000+00:00,37.2441139539,127.0770018102,117.8144948894,265,12
183,2019-04-03 02:43:20.719000+00:00,37.2442084059,127.076995356,117.6670738477,265,12
184,2019-04-03 02:43:27.716000+00:00,37.2443085154,127.0769918013,117.5065698996,265,12
185,2019-04-03 02:43:34.720000+00:00,37.244400573,127.0770007392,117.317202336,265,12
186,2019-04-03 02:43:43.721000+00:00,37.2445023298,127.0769883218,117.0430141723,265,12
187,2019-04-03 02:43:51.719000+00:00,37.2446001183,127.0770065281,116.7807461133,265,12
188,2019-04-03 02:43:59.722000+00:00,37.2446918824,127.076966633,116.5112442129,265,12
189,2019-04-03 02:44:08.723000+00:00,37.2447852303,127.0769239572,116.2048283265,265,12
190,2019-04-03 02:44:15.724000+00:00,37.2448789005,127.0768903604,115.9672976368,265,12
191,2019-04-03 02:44:20.727000+00:00,37.2449729121,127.0769059939,115.785725972,265,12
192,2019-04-03 02:44:25.719000+00:00,37.2450605401,127.0769351912,115.5978874652,265,12
193,2019-04-03 02:44:33.722000+00:00,37.2451379992,127.07700569,115.2817547986,265,12
194,2019-04-03 02:44:41.721000+00:00,37.2452168791,127.0770764204,114.9404683031,265,12
195,2019-04-03 02:44:47.722000+00:00,37.2453142296,127.0771205408,114.7095452407,265,12
196,2019-04-03 02:44:54.742000+00:00,37.245403864,127.0771632372,114.4557150864,265,12
197,2019-04-03 02:45:06.723000+00:00,37.245420736,127.0772822994,113.9872668429,265,12
198,2019-04-03 02:45:15.723000+00:00,37.2454386145,127.0773977675,113.6376597077,265,12
199,2019-04-03 02:45:31.723000+00:00,37.2454752261,127.077509827,113.1483190986,265,12
200,2019-04-03 02:45:38.733000+00:00,37.2455109,127.0776290784,112.9752624532,265,12
201,2019-04-03 02:45:46.719000+00:00,37.2455887447,127.0776982215,112.8164465484,265,12
202,2019-04-03 02:45:51.720000+00:00,37.2456810069,127.0776656819,112.7168041222,265,12
203,2019-04-03 02:45:56.721000+00:00,37.2457773692,127.0776289494,112.6122605568,265,12
204,2019-04-03 02:46:05.714000+00:00,37.2458712627,127.0776074689,112.4278941385,265,12
205,2019-04-03 02:46:12.725000+00:00,37.2459666127,127.0775270016,112.3021912961,265,12
206,2019-04-03 02:46:18.716000+00:00,37.2460573528,127.0774639226,112.0690560178,265,12
207,2019-04-03 02:47:31.700000+00:00,37.2462659818,127.0776603678,111.4204031074,265,12
208,2019-04-03 02:56:20.680000+00:00,37.2460405834,127.0773383559,110.9754863193,265,12
209,2019-04-03 02:56:27.729000+00:00,37.2461576549,127.0773499895,110.9929000587,265,12
210,2019-04-03 02:56:31.722000+00:00,37.2462699093,127.0773669918,110.9885920552,265,12
211,2019-04-03 02:56:49.731000+00:00,37.2462054326,127.0772852142,110.9796173698,265,12
212,2019-04-03 02:56:58.705000+00:00,37.24611243,127.0772870902,111.0004697319,265,12
213,2019-04-03 02:57:22.717000+00:00,37.2461719058,127.0773835784,111.0741185896,265,12
214,2019-04-03 02:57:54.715000+00:00,37.2460824854,127.077347751,111.0987019656,265,12
215,2019-04-03 02:58:33.719000+00:00,37.2459842219,127.0773572458,110.5788703081,265,12
216,2019-04-03 02:59:13.729000+00:00,37.2458648442,127.077399606,110.0968528016,265,12
217,2019-04-03 02:59:17.728000+00:00,37.2457778808,127.0774954435,109.6660033063,265,12
218,2019-04-03 02:59:26.722000+00:00,37.2458709186,127.0774429438,109.0286836046,265,12
219,2019-04-03 02:59:45.720000+00:00,37.2458021277,127.0773697868,108.2068468297,265,12
220,2019-04-03 03:00:06.718000+00:00,37.2457272285,127.077433774,108.3188441577,265,12
221,2019-04-03 03:00:13.712000+00:00,37.2456874548,127.0773310219,109.0565749265,265,12
222,2019-04-03 03:00:52.697000+00:00,37.2457575215,127.077406497,101.7582274063,265,12
223,2019-04-03 03:01:15.713000+00:00,37.2457330957,127.0772826102,99.1537258517,265,12
224,2019-04-03 03:01:26.702000+00:00,37.2456620634,127.0773637983,92.5162564321,265,12
225,2019-04-03 03:01:37.713000+00:00,37.2457294295,127.0774588669,87.9835894358,265,12
226,2019-04-03 03:01:43.720000+00:00,37.2458200613,127.0774379764,87.8232812,265,12
227,2019-04-03 03:01:55.724000+00:00,37.2459029554,127.0773839536,87.1490540692,265,12
228,2019-04-03 03:02:00.715000+00:00,37.2459703998,127.0774679374,86.7130753393,265,12
229,2019-04-03 03:02:28.718000+00:00,37.2459245155,127.0773692676,87.4146207603,265,12
230,2019-04-03 03:03:36.700000+00:00,37.2459763372,127.0774628209,84.7873591556,265,12
231,2019-04-03 03:04:45.700000+00:00,37.245945984,127.0773561012,82.1287543941,265,12
232,2019-04-03 03:05:14.700000+00:00,37.2460111639,127.0774557772,81.9650263666,265,12
233,2019-04-03 03:06:16.706000+00:00,37.2459233752,127.077417444,77.2697687616,265,12
234,2019-04-03 03:07:41.705000+00:00,37.2460069618,127.0774611463,71.2183057777,265,12
235,2019-04-03 03:09:13.700000+00:00,37.2460995309,127.0774407373,65.7210422316,265,12
236,2019-04-03 03:11:20.698000+00:00,37.2460164705,127.0773896185,65.0573801729,265,12
237,2019-04-03 03:11:31.730000+00:00,37.2459075827,127.0773959869,64.472071361,265,12
238,2019-04-03 03:11:37.744000+00:00,37.2458280374,127.077314922,63.6317251145,265,12
