,Timestamp,Latitude,Longitude,Elevation,shoe_size,key
0,2019-03-19 23:26:08.858000+00:00,37.2463084275,127.0777960145,50.5996043066,265,12
1,2019-03-19 23:26:11.862000+00:00,37.2464235955,127.0775186682,45.3248875971,265,12
2,2019-03-19 23:26:17.443000+00:00,37.2464179138,127.0776560774,75.0357387034,265,12
3,2019-03-19 23:26:22.484000+00:00,37.2463793805,127.0777605057,84.2598595762,265,12
4,2019-03-19 23:26:41.485000+00:00,37.2462871576,127.0777585169,104.7340503159,265,12
5,2019-03-19 23:27:01.502000+00:00,37.2462129854,127.0776896921,107.8850614801,265,12
6,2019-03-19 23:27:10.498000+00:00,37.2462124971,127.0775683912,108.3874303244,265,12
7,2019-03-19 23:27:27.453000+00:00,37.2461565653,127.0774079487,109.4438044707,265,12
8,2019-03-19 23:27:33.472000+00:00,37.2460588485,127.0773909472,109.6035780228,265,12
9,2019-03-19 23:27:37.486000+00:00,37.2460018777,127.0774866476,109.4602827209,265,12
10,2019-03-19 23:27:46.488000+00:00,37.2459820627,127.0776020519,108.5351958993,265,12
11,2019-03-19 23:27:57.483000+00:00,37.245905412,127.0776674821,106.9634251618,265,12
12,2019-03-19 23:28:04.493000+00:00,37.2458129101,127.0776557171,106.3684317684,265,12
13,2019-03-19 23:28:12.495000+00:00,37.2457461251,127.0777380336,106.4258249198,265,12
14,2019-03-19 23:28:19.492000+00:00,37.2456681715,127.0778210133,106.8863617599,265,12
15,2019-03-19 23:28:24.498000+00:00,37.2456060118,127.0779117278,107.2445290169,265,12
16,2019-03-19 23:28:31.494000+00:00,37.2455554123,127.0780103973,107.6831480694,265,12
17,2019-03-19 23:28:43.498000+00:00,37.2454805686,127.0780879605,108.4857811499,265,12
18,2019-03-19 23:28:54.490000+00:00,37.2454367757,127.0781934665,109.048126854,265,12
19,2019-03-19 23:29:04.495000+00:00,37.2453650234,127.0782655944,109.5248234313,265,12
20,2019-03-19 23:29:10.489000+00:00,37.2452852943,127.07832247,109.7762652188,265,12
21,2019-03-19 23:29:15.495000+00:00,37.2451983607,127.0784070698,110.0135107357,265,12
22,2019-03-19 23:29:19.502000+00:00,37.2451186969,127.0784643547,110.271184403,265,12
23,2019-03-19 23:29:24.499000+00:00,37.2450220657,127.0784873766,110.7497498719,265,12
24,2019-03-19 23:29:31.489000+00:00,37.24493082,127.0784952697,111.4599044433,265,12
25,2019-03-19 23:34:25.446000+00:00,37.244010347,127.0792539319,115.0152274145,265,12
26,2019-03-19 23:34:35.483000+00:00,37.2437856879,127.0793430128,115.0797378104,265,12
27,2019-03-19 23:34:37.485000+00:00,37.2436602282,127.079452263,115.0446459771,265,12
28,2019-03-19 23:34:39.490000+00:00,37.243563984,127.0795935286,114.9491090291,265,12
29,2019-03-19 23:34:41.480000+00:00,37.2434955305,127.0797568956,114.8476613201,265,12
30,2019-03-19 23:34:43.487000+00:00,37.2434607022,127.0799367456,114.6942254104,265,12
31,2019-03-19 23:34:45.488000+00:00,37.2434520114,127.080120283,114.614177093,265,12
32,2019-03-19 23:34:47.498000+00:00,37.2434616517,127.0803041035,114.6572851989,265,12
33,2019-03-19 23:34:49.492000+00:00,37.2434853849,127.0804839715,114.7463242783,265,12
34,2019-03-19 23:34:51.492000+00:00,37.2435002864,127.0806421305,114.7120925998,265,12
35,2019-03-19 23:34:53.476000+00:00,37.2434968657,127.0807645734,114.8317833229,265,12
36,2019-03-19 23:34:56.479000+00:00,37.2434053535,127.0808461755,114.8840058309,265,12
37,2019-03-19 23:34:58.504000+00:00,37.2432811761,127.0808469158,114.9414515684,265,12
38,2019-03-19 23:35:00.498000+00:00,37.2431314768,127.0808151722,115.1910407863,265,12
39,2019-03-19 23:35:02.489000+00:00,37.2429840742,127.0807643851,115.5714173489,265,12
40,2019-03-19 23:35:04.491000+00:00,37.2428609155,127.0807061765,115.7860828268,265,12
41,2019-03-19 23:35:06.490000+00:00,37.2427760041,127.0806499517,115.8116744624,265,12
42,2019-03-19 23:35:13.493000+00:00,37.2427426244,127.0805388223,115.9279154554,265,12
43,2019-03-19 23:35:23.487000+00:00,37.2426466491,127.0804878222,115.962380095,265,12
44,2019-03-19 23:35:29.463000+00:00,37.2425464082,127.0804802916,115.8642588355,265,12
45,2019-03-19 23:35:37.476000+00:00,37.2424451856,127.0804965485,115.6340116605,265,12
46,2019-03-19 23:35:44.493000+00:00,37.2423495123,127.080548305,115.4235014169,265,12
47,2019-03-19 23:35:50.497000+00:00,37.2422614553,127.0805745854,115.1814612329,265,12
48,2019-03-19 23:35:58.492000+00:00,37.2421770956,127.0806172619,114.8628384594,265,12
49,2019-03-19 23:36:05.531000+00:00,37.2420915578,127.0806643051,114.5848120308,265,12
50,2019-03-19 23:36:12.472000+00:00,37.2420100554,127.0807249123,114.3054550617,265,12
51,2019-03-19 23:36:18.489000+00:00,37.2419278501,127.0807813535,114.1268479554,265,12
52,2019-03-19 23:36:24.486000+00:00,37.2418262972,127.0807631077,113.9448080203,265,12
53,2019-03-19 23:36:33.497000+00:00,37.2417429513,127.080704745,113.7019734121,265,12
54,2019-03-19 23:36:56.487000+00:00,37.2417765826,127.0805878894,113.0759293005,265,12
55,2019-03-19 23:36:59.494000+00:00,37.2417779199,127.0804603118,112.9826905522,265,12
56,2019-03-19 23:37:04.496000+00:00,37.2417987392,127.080349724,112.8316770205,265,12
57,2019-03-19 23:37:12.479000+00:00,37.2419048356,127.0802479528,112.6123291649,265,12
58,2019-03-19 23:49:57.495000+00:00,37.2415010954,127.0804522577,109.9099721337,265,12
59,2019-03-19 23:50:09.504000+00:00,37.2415027425,127.0805773565,108.9619057809,265,12
60,2019-03-19 23:50:16.506000+00:00,37.2414884449,127.0806927842,108.0906960276,265,12
61,2019-03-19 23:50:22.494000+00:00,37.2414528928,127.0808143737,107.4092100912,265,12
62,2019-03-19 23:50:30.491000+00:00,37.2414153606,127.080920707,106.6274650424,265,12
63,2019-03-19 23:50:37.499000+00:00,37.2413641095,127.0810405338,106.0540446018,265,12
64,2019-03-19 23:50:44.499000+00:00,37.2413542293,127.0811647625,105.5710076006,265,12
