21,270,0,1,0,3,1,0,3.353469109889861
22,260,0,0,0,4,0,0,2.248193404990932
23,240,1,0,0,4,1,0,1.5661308811706263
24,240,0,2,0,2,21,0,1.3038804314371233
25,240,0,2,0,2,8,0,1.19116963025296
