1543,270,2,3,1,1,13,1,1.8432378269520886
1545,225,0,0,0,0,9,3,1.3418503839215645
1542,275,1,0,0,2,0,0,1.403371359803515
1541,260,0,0,0,3,3,0,1.9827427900464432
1544,220,5,0,3,1,1,1,1.492276624243861
