71,230,0,1,0,0,29,1,1.9507287052039484
72,275,0,0,0,0,0,0,2.0947672932539008
73,260,0,1,0,6,21,3,1.1027297201898385
74,270,1,1,0,4,2,0,2.008106979261752
75,235,0,1,0,9,2,0,1.3082241030000195
