81,230,8,0,1,1,0,0,16668.49133207516
82,270,0,0,0,4,0,0,16364.17758461694
83,230,0,0,0,6,1,0,47780.09348666257
84,230,11,1,0,1,4,0,7041.175537258258
85,255,0,0,0,5,0,0,8651.352078262815
