41,265,9,0,0,1,4,0,2.0076850141435445
42,285,0,0,0,5,0,3,1.4458899847097957
43,225,0,0,0,1,5,5,1.6164273655546846
44,290,0,0,0,1,4,1,2.482854856952542
45,270,0,2,0,0,3,0,1.0392949022861426
